source,term_name,term_id,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
KEGG,Chemokine signaling pathway,KEGG:04062,0.044600191,1.350663281,184,49,6,8583,"CXCL10,JAK2,SOS1,CCL4,CCL3,CCL7"
REAC,Signaling by Interleukins,REAC:R-MMU-449147,0.000466898,3.330777592,246,53,10,8710,"IL12B,JAK2,IL2RA,SOS1,IL27,PSMA6,PSME2,SOCS3,IL6,IL1B"
REAC,Cytokine Signaling in Immune system,REAC:R-MMU-1280215,0.00243475,2.61354563,365,53,11,8710,"IL12B,JAK2,IL2RA,SOS1,IL27,PSMA6,PSME2,SOCS3,IL6,ISG15,IL1B"
REAC,Interleukin-6 signaling,REAC:R-MMU-1059683,0.00451227,2.345604902,9,53,3,8710,"JAK2,SOCS3,IL6"
REAC,Interleukin-12 family signaling,REAC:R-MMU-447115,0.015100629,1.821004975,13,53,3,8710,"IL12B,JAK2,IL27"
REAC,Interleukin-6 family signaling,REAC:R-MMU-6783589,0.049857883,1.302266167,19,53,3,8710,"JAK2,SOCS3,IL6"
WP,Type II interferon signaling (IFNG),WP:WP1253,0.00017339,3.760977108,32,35,5,4305,"CXCL10,JAK2,SOCS3,ISG15,IL1B"
WP,Lung fibrosis,WP:WP3632,0.003993448,2.398651975,60,35,5,4305,"EDN1,CCL4,CCL3,IL6,IL1B"
WP,Spinal cord injury,WP:WP2432,0.004091969,2.388067635,97,35,6,4305,"CXCL10,BTG2,FCGR2B,ANXA1,IL6,IL1B"
WP,IL-2 signaling pathway,WP:WP450,0.009538285,2.020529686,72,35,5,4305,"JAK2,IL2RA,SOS1,NMI,SOCS3"
